,id,name,genre,year,gross_usa,gross_worldwide,imdb_users,no_of_ratings,aged_under_18,aged_18_29,aged_30_44,aged_45_plus,males,males_aged_under_18,males_aged_18_29,males_aged_30_44,males_aged_45_plus,females,females_aged_under_18,females_aged_18_29,females_aged_30_44,females_aged_45_plus,top_1000_voters,us_users,non_us_users,no_of_female_ratings,no_of_male_ratings,imdb_users_no_of_ratings,aged_under_18_no_of_ratings,aged_18_29_no_of_ratings,aged_30_44_no_of_ratings,aged_45_plus_no_of_ratings,males_no_of_ratings,males_aged_under_18_no_of_ratings,males_aged_18_29_no_of_ratings,males_aged_30_44_no_of_ratings,males_aged_45_plus_no_of_ratings,females_no_of_ratings,females_aged_under_18_no_of_ratings,females_aged_18_29_no_of_ratings,females_aged_30_44_no_of_ratings,females_aged_45_plus_no_of_ratings,top_1000_voters_no_of_ratings,us_users_no_of_ratings,non_us_users_no_of_ratings,male_rating_10,male_rating_9,male_rating_8,male_rating_7,male_rating_6,male_rating_5,male_rating_4,male_rating_3,male_rating_2,male_rating_1,female_rating_10,female_rating_9,female_rating_8,female_rating_7,female_rating_6,female_rating_5,female_rating_4,female_rating_3,female_rating_2,female_rating_1,gender_ratings
0,tt0425112,Hot Fuzz,"Action,Comedy,Mystery",2007,23637265,80573774,7.9,415088.0,8.5,8.0,7.8,7.5,7.8,8.5,8.0,7.8,7.5,7.9,8.2,7.9,7.9,7.5,7.3,8.0,7.8,46650.0,293196.0,415088.0,437.0,118241.0,177408.0,32565.0,293196.0,385.0,99697.0,153439.0,27271.0,46650.0,39.0,17391.0,22389.0,4814.0,769.0,77451.0,209015.0,48067.0,55093.0,91559.0,57743.0,22529.0,8256.0,3466.0,1884.0,1259.0,3340.0,9997.0,9019.0,13049.0,7999.0,3263.0,1294.0,565.0,327.0,229.0,908.0,339846.0
0,tt0425210,Lucky Number Slevin,"Crime,Drama,Mystery",2006,22494487,56308881,7.8,285405.0,7.8,8.0,7.7,7.4,7.8,7.8,8.0,7.7,7.4,7.8,8.5,8.0,7.8,7.5,7.1,7.7,7.8,28493.0,214210.0,285405.0,42.0,69424.0,145338.0,22103.0,214210.0,39.0,59868.0,128079.0,19259.0,28493.0,2.0,8946.0,15984.0,2527.0,689.0,44626.0,163185.0,26214.0,39673.0,75234.0,46766.0,16024.0,5612.0,2114.0,1019.0,599.0,955.0,4901.0,5376.0,9071.0,5538.0,2053.0,814.0,312.0,153.0,123.0,152.0,242703.0
0,tt0433035,Real Steel,"Action,Drama,Family",2011,85468508,299268508,7.1,280034.0,7.2,7.3,7.0,6.8,7.0,7.1,7.3,6.9,6.8,7.3,7.4,7.5,7.2,7.1,6.5,6.9,7.0,30704.0,208549.0,280034.0,250.0,90438.0,118309.0,20640.0,208549.0,224.0,76719.0,103376.0,17626.0,30704.0,22.0,12782.0,13392.0,2662.0,580.0,33898.0,142830.0,20609.0,20984.0,49686.0,60787.0,31773.0,12940.0,5385.0,2705.0,1469.0,2211.0,4723.0,3999.0,7552.0,7660.0,3685.0,1601.0,667.0,301.0,232.0,284.0,239253.0
0,tt0434409,V for Vendetta,"Action,Drama,Sci-Fi",2005,70511035,132511035,8.2,932715.0,8.4,8.4,8.1,7.7,8.2,8.4,8.4,8.1,7.7,8.2,8.5,8.4,8.1,7.4,7.6,8.1,8.2,130079.0,617591.0,932715.0,757.0,284070.0,367049.0,62889.0,617591.0,618.0,222404.0,308069.0,53317.0,130079.0,118.0,58858.0,55293.0,8660.0,858.0,149102.0,433847.0,140443.0,156522.0,163998.0,89763.0,34504.0,13659.0,6094.0,3702.0,2619.0,6287.0,34511.0,31277.0,31760.0,17719.0,7094.0,3028.0,1500.0,854.0,682.0,1654.0,747670.0
0,tt0435761,Toy Story 3,"Adventure,Animation,Comedy",2010,415004880,1063171911,8.3,661612.0,8.1,8.4,8.3,8.1,8.3,8.2,8.4,8.2,8.1,8.3,7.9,8.3,8.3,8.1,8.1,8.5,8.2,105731.0,417884.0,661612.0,1330.0,235040.0,217624.0,41949.0,417884.0,1007.0,179347.0,177560.0,34103.0,105731.0,284.0,53405.0,37647.0,7234.0,758.0,112294.0,285232.0,94662.0,106269.0,114138.0,62446.0,21625.0,7931.0,3073.0,1809.0,1319.0,4612.0,28146.0,24719.0,25653.0,15347.0,5993.0,2469.0,1107.0,656.0,465.0,1176.0,523615.0
0,tt0438488,Terminator Salvation,"Action,Adventure,Sci-Fi",2009,125322469,371353001,6.6,315381.0,5.7,6.6,6.6,6.6,6.6,5.7,6.6,6.6,6.6,6.7,4.4,6.7,6.7,6.8,6.5,6.6,6.6,22922.0,242859.0,315381.0,173.0,72363.0,155987.0,28748.0,242859.0,158.0,65472.0,141791.0,25420.0,22922.0,7.0,6295.0,12753.0,2929.0,724.0,56486.0,165664.0,14510.0,13933.0,40541.0,73586.0,53025.0,24261.0,10816.0,5416.0,2688.0,4083.0,2231.0,1839.0,4141.0,6198.0,4280.0,1956.0,923.0,543.0,316.0,495.0,265781.0
0,tt0440963,The Bourne Ultimatum,"Action,Mystery,Thriller",2007,227471070,442824138,8.0,573418.0,8.2,8.1,8.0,7.9,8.1,8.3,8.2,8.0,7.9,7.9,7.9,7.9,7.8,8.0,7.7,8.1,8.0,56186.0,408606.0,573418.0,331.0,149797.0,242090.0,54182.0,408606.0,283.0,129802.0,212690.0,46025.0,56186.0,38.0,18713.0,27145.0,7441.0,829.0,98659.0,276694.0,65435.0,95114.0,140742.0,71416.0,21034.0,6742.0,2658.0,1502.0,1106.0,2857.0,9373.0,10460.0,18028.0,11191.0,3855.0,1416.0,556.0,350.0,267.0,690.0,464792.0
0,tt0441773,Kung Fu Panda,"Action,Adventure,Animation",2008,215434591,631744560,7.6,368689.0,7.7,7.6,7.6,7.4,7.6,7.7,7.7,7.6,7.4,7.5,7.5,7.4,7.5,7.5,7.0,7.5,7.6,58286.0,238933.0,368689.0,707.0,123083.0,139007.0,22063.0,238933.0,554.0,94142.0,113954.0,18335.0,58286.0,125.0,27731.0,23698.0,3427.0,712.0,52242.0,182806.0,26956.0,34462.0,78764.0,63388.0,22790.0,7211.0,2509.0,1079.0,566.0,1208.0,7794.0,7579.0,16119.0,14845.0,6861.0,2718.0,1080.0,583.0,287.0,420.0,297219.0
0,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,2006,128505958,261572744,7.3,327458.0,8.1,7.4,7.3,6.9,7.4,8.1,7.5,7.4,6.9,6.7,7.6,6.6,6.7,6.8,6.6,7.6,7.2,34365.0,240637.0,327458.0,237.0,92213.0,149928.0,26887.0,240637.0,215.0,78547.0,131589.0,23107.0,34365.0,17.0,12927.0,17155.0,3406.0,711.0,66180.0,172058.0,41153.0,33200.0,58166.0,51298.0,24206.0,11258.0,5785.0,4035.0,3237.0,8299.0,5688.0,3449.0,6033.0,6634.0,4150.0,2463.0,1382.0,1064.0,906.0,2596.0,275002.0
0,tt0443543,The Illusionist,"Drama,Mystery,Romance",2006,39868642,87892388,7.6,332711.0,7.6,7.8,7.5,7.5,7.6,7.5,7.7,7.5,7.5,7.7,8.1,7.8,7.6,7.7,7.3,7.6,7.6,58265.0,221132.0,332711.0,100.0,94735.0,148842.0,28710.0,221132.0,79.0,70359.0,120275.0,22968.0,58265.0,18.0,23536.0,27217.0,5340.0,722.0,52536.0,179693.0,21227.0,33712.0,76294.0,58231.0,20504.0,6647.0,2276.0,967.0,542.0,732.0,9203.0,9653.0,17682.0,13203.0,5171.0,1832.0,716.0,354.0,212.0,239.0,279397.0
0,tt0443706,Zodiac,"Crime,Drama,Mystery",2007,33080084,84785914,7.7,377941.0,8.4,7.8,7.6,7.5,7.7,8.5,7.9,7.6,7.5,7.5,7.9,7.6,7.4,7.5,7.7,7.9,7.6,49587.0,256752.0,377941.0,322.0,112391.0,154391.0,28590.0,256752.0,249.0,90146.0,131041.0,23942.0,49587.0,66.0,21102.0,21810.0,4188.0,777.0,63131.0,190062.0,26408.0,41558.0,87911.0,63864.0,22530.0,7528.0,2970.0,1426.0,892.0,1665.0,5257.0,6905.0,14954.0,12775.0,5465.0,2132.0,844.0,483.0,294.0,478.0,306339.0
0,tt0446029,Scott Pilgrim vs. the World,"Action,Comedy,Fantasy",2010,31494270,132000000,7.5,329102.0,8.2,7.7,7.5,7.1,7.5,8.3,7.7,7.5,7.1,7.4,8.1,7.5,7.3,7.1,6.7,7.8,7.4,49191.0,224261.0,329102.0,415.0,114261.0,130333.0,19180.0,224261.0,337.0,87005.0,110329.0,16553.0,49191.0,65.0,25941.0,18563.0,2295.0,663.0,61046.0,159573.0,34780.0,37251.0,60851.0,45471.0,21340.0,9869.0,5004.0,3004.0,2162.0,4529.0,8009.0,7380.0,11970.0,9943.0,5159.0,2604.0,1413.0,945.0,657.0,1111.0,273452.0
0,tt0448157,Hancock,"Action,Drama,Fantasy",2008,227946274,624386746,6.4,401530.0,6.7,6.5,6.4,6.4,6.4,6.6,6.5,6.4,6.4,6.5,7.0,6.5,6.4,6.6,5.9,6.4,6.4,44919.0,284060.0,401530.0,278.0,122161.0,163561.0,29760.0,284060.0,249.0,102354.0,141805.0,25537.0,44919.0,24.0,18604.0,20167.0,3822.0,762.0,63351.0,201959.0,13773.0,11912.0,39069.0,85001.0,75542.0,33332.0,13236.0,5672.0,2836.0,3687.0,3377.0,2762.0,6681.0,11836.0,10540.0,5199.0,2228.0,989.0,628.0,679.0,328979.0
0,tt0449059,Little Miss Sunshine,"Comedy,Drama",2006,59891098,100523181,7.8,401909.0,8.1,7.9,7.8,7.6,7.8,8.1,7.9,7.8,7.6,8.0,7.9,8.0,8.1,7.7,7.2,8.0,7.8,89555.0,244889.0,401909.0,215.0,107332.0,182445.0,36836.0,244889.0,144.0,69880.0,139135.0,28263.0,89555.0,65.0,36375.0,41611.0,8041.0,746.0,87781.0,201538.0,32815.0,46465.0,79499.0,51189.0,18597.0,6962.0,2985.0,1750.0,1241.0,3386.0,19492.0,18542.0,25584.0,14556.0,5681.0,2178.0,1052.0,615.0,452.0,1403.0,334444.0
0,tt0449088,Pirates of the Caribbean: At World's End,"Action,Adventure,Fantasy",2007,309420425,963420425,7.1,545246.0,7.4,7.4,6.9,6.7,7.0,7.3,7.3,6.9,6.6,7.5,7.8,7.7,7.3,7.2,6.6,6.9,7.1,91597.0,349910.0,545246.0,718.0,184340.0,202775.0,35176.0,349910.0,535.0,138369.0,164816.0,28323.0,91597.0,150.0,44283.0,36083.0,6400.0,810.0,90681.0,260666.0,38652.0,33118.0,74737.0,100052.0,53550.0,24057.0,10937.0,5969.0,3413.0,5425.0,19785.0,10794.0,18910.0,21932.0,10912.0,4535.0,2004.0,1068.0,668.0,989.0,441507.0
0,tt0449467,Babel,Drama,2006,34302837,135330182,7.5,269370.0,8.2,7.6,7.4,7.4,7.5,8.4,7.6,7.4,7.4,7.5,7.4,7.6,7.5,7.5,7.0,7.3,7.5,45312.0,182030.0,269370.0,63.0,58324.0,136074.0,28405.0,182030.0,47.0,43732.0,109858.0,23124.0,45312.0,13.0,13993.0,24939.0,4862.0,642.0,42176.0,154710.0,15793.0,26344.0,56136.0,47092.0,19242.0,7639.0,3633.0,2069.0,1362.0,2720.0,5071.0,7417.0,13248.0,10407.0,4512.0,1914.0,916.0,568.0,424.0,835.0,227342.0
0,tt0450259,Blood Diamond,"Adventure,Drama,Thriller",2006,57366262,171407179,8.0,454280.0,8.2,8.2,8.0,7.6,8.0,8.1,8.2,8.0,7.6,8.1,8.3,8.2,8.0,7.7,7.4,7.9,8.0,55634.0,319687.0,454280.0,220.0,134605.0,195146.0,32216.0,319687.0,187.0,112310.0,166439.0,26864.0,55634.0,28.0,21165.0,26929.0,4936.0,758.0,65660.0,239400.0,44920.0,72217.0,121943.0,55681.0,15778.0,4767.0,1752.0,827.0,514.0,1288.0,10608.0,12078.0,19306.0,8824.0,2740.0,954.0,370.0,199.0,134.0,421.0,375321.0
0,tt0451279,Wonder Woman,"Action,Adventure,Fantasy",2017,412563408,821763408,7.5,457331.0,7.7,7.6,7.3,7.4,7.4,7.6,7.5,7.2,7.4,7.8,8.2,7.9,7.7,7.9,7.0,7.7,7.2,65016.0,265314.0,457331.0,1693.0,128801.0,133292.0,32391.0,265314.0,1211.0,98213.0,109107.0,26334.0,65016.0,416.0,28832.0,22191.0,5473.0,640.0,60164.0,167097.0,32875.0,38207.0,71038.0,63662.0,30538.0,12838.0,5726.0,3287.0,2185.0,4958.0,15255.0,11943.0,15637.0,11656.0,5353.0,2363.0,969.0,592.0,424.0,824.0,330330.0
0,tt0453467,Deja Vu,"Action,Crime,Sci-Fi",2006,64038616,180557550,7.1,271277.0,7.3,7.2,7.0,7.0,7.0,7.1,7.2,7.0,7.0,7.1,8.7,7.2,7.0,7.2,6.7,7.0,7.0,28876.0,199646.0,271277.0,57.0,67242.0,128079.0,26087.0,199646.0,48.0,57201.0,112103.0,22176.0,28876.0,7.0,9446.0,14678.0,3554.0,716.0,40389.0,148086.0,12864.0,16771.0,46567.0,70578.0,33078.0,11446.0,4106.0,1896.0,1036.0,1304.0,3008.0,3017.0,6609.0,8728.0,4407.0,1716.0,680.0,317.0,184.0,210.0,228522.0
0,tt0454848,Inside Man,"Crime,Drama,Mystery",2006,88513495,184376254,7.6,308135.0,7.9,7.7,7.6,7.5,7.6,7.9,7.7,7.6,7.5,7.6,7.4,7.6,7.6,7.6,7.1,7.7,7.6,27891.0,229363.0,308135.0,85.0,73712.0,146075.0,29873.0,229363.0,73.0,65474.0,129723.0,25244.0,27891.0,7.0,7550.0,14979.0,4180.0,745.0,53945.0,163425.0,18442.0,33618.0,86670.0,62809.0,18732.0,5229.0,1709.0,771.0,440.0,943.0,3164.0,4249.0,9209.0,7064.0,2583.0,829.0,321.0,173.0,119.0,180.0,257254.0
0,tt0454876,Life of Pi,"Adventure,Drama,Fantasy",2012,124987023,609016565,7.9,520286.0,8.0,8.0,7.9,7.8,7.9,8.0,8.0,7.8,7.8,8.0,7.9,8.1,7.9,7.9,7.6,7.9,7.9,88759.0,330417.0,520286.0,701.0,169614.0,185140.0,37669.0,330417.0,516.0,127040.0,149009.0,30190.0,88759.0,154.0,40681.0,33520.0,6819.0,696.0,56099.0,244363.0,44682.0,71753.0,108559.0,63980.0,23139.0,8241.0,3655.0,1999.0,1410.0,2999.0,16308.0,19767.0,25839.0,15408.0,6026.0,2458.0,1125.0,641.0,439.0,748.0,419176.0
0,tt0454921,The Pursuit of Happyness,"Biography,Drama",2006,163566459,307077295,8.0,396143.0,8.3,8.2,7.9,7.4,8.0,8.2,8.2,7.9,7.4,8.0,8.5,8.1,7.9,7.6,7.0,7.7,8.0,64825.0,259678.0,396143.0,332.0,135810.0,152506.0,22399.0,259678.0,266.0,104214.0,124510.0,17704.0,64825.0,57.0,30344.0,26553.0,4392.0,636.0,55542.0,196610.0,47856.0,55089.0,84797.0,45848.0,15443.0,5310.0,2035.0,1122.0,683.0,1495.0,13685.0,12905.0,19754.0,11347.0,4219.0,1462.0,618.0,311.0,221.0,303.0,324503.0
0,tt0455944,The Equalizer,"Action,Crime,Thriller",2014,101530738,192330738,7.2,290971.0,7.4,7.2,7.1,7.3,7.2,7.3,7.3,7.1,7.2,7.2,8.0,7.2,7.2,7.5,6.9,7.2,7.1,25087.0,205488.0,290971.0,191.0,75998.0,110678.0,26196.0,205488.0,165.0,66987.0,98196.0,22506.0,25087.0,18.0,8177.0,11069.0,3237.0,597.0,30396.0,130524.0,17453.0,21402.0,56157.0,64228.0,29325.0,9897.0,3381.0,1532.0,847.0,1266.0,3330.0,3004.0,6299.0,6584.0,3361.0,1376.0,470.0,274.0,168.0,221.0,230575.0
0,tt0457430,Pan's Labyrinth,"Drama,Fantasy,War",2006,37634615,87041569,8.2,558440.0,8.6,8.3,8.2,8.0,8.2,8.6,8.3,8.2,8.1,8.3,8.2,8.3,8.3,7.9,7.8,8.4,8.2,96908.0,355909.0,558440.0,370.0,149669.0,241105.0,45902.0,355909.0,284.0,108562.0,193972.0,37556.0,96908.0,74.0,39584.0,44665.0,7691.0,766.0,96296.0,275653.0,71822.0,91329.0,96575.0,54223.0,21057.0,8411.0,4021.0,2375.0,1649.0,4447.0,25166.0,25000.0,23075.0,12490.0,5048.0,2154.0,1124.0,716.0,544.0,1591.0,452817.0
0,tt0458339,Captain America: The First Avenger,"Action,Adventure,Sci-Fi",2011,176654505,370569774,6.9,629840.0,7.2,6.9,6.8,7.0,6.8,7.1,6.9,6.7,7.0,7.1,7.7,7.2,7.0,7.3,7.0,7.2,6.7,81241.0,412300.0,629840.0,1371.0,202391.0,213990.0,43389.0,412300.0,1077.0,160779.0,182075.0,36704.0,81241.0,248.0,39303.0,29065.0,6001.0,793.0,95699.0,260069.0,28078.0,28474.0,80615.0,133168.0,82232.0,32278.0,12437.0,5925.0,3366.0,5727.0,10499.0,8505.0,17368.0,22521.0,12900.0,5060.0,1991.0,1008.0,561.0,828.0,493541.0
0,tt0458352,The Devil Wears Prada,"Comedy,Drama",2006,124740460,326551094,6.9,330819.0,7.3,7.0,6.7,6.8,6.7,7.0,6.8,6.6,6.7,7.2,7.8,7.3,7.0,7.1,6.1,7.0,6.7,116173.0,151943.0,330819.0,263.0,105052.0,125165.0,28216.0,151943.0,101.0,47001.0,78601.0,19966.0,116173.0,148.0,56755.0,45125.0,7843.0,698.0,52505.0,161410.0,8928.0,9536.0,26932.0,49145.0,33599.0,12992.0,5124.0,2425.0,1354.0,1908.0,13233.0,12321.0,25511.0,33358.0,19369.0,7123.0,2713.0,1210.0,683.0,652.0,268116.0
0,tt0458525,X-Men Origins: Wolverine,"Action,Adventure,Sci-Fi",2009,179883157,373062864,6.6,425399.0,6.0,6.7,6.6,6.8,6.6,5.7,6.6,6.5,6.7,7.1,7.4,7.1,7.0,7.2,6.2,6.4,6.7,51966.0,292588.0,425399.0,582.0,131099.0,167091.0,29415.0,292588.0,487.0,107212.0,143310.0,24897.0,51966.0,77.0,22628.0,22058.0,4121.0,781.0,68612.0,200311.0,19110.0,18822.0,51117.0,84763.0,58766.0,28497.0,14599.0,7791.0,4394.0,4729.0,6352.0,5057.0,10707.0,14228.0,8702.0,3601.0,1501.0,759.0,499.0,560.0,344554.0
0,tt0462538,The Simpsons Movie,"Adventure,Animation,Comedy",2007,183135014,526745137,7.3,286671.0,7.6,7.4,7.3,7.1,7.4,7.5,7.5,7.3,7.1,7.2,7.5,7.3,7.2,6.7,6.9,7.4,7.3,33198.0,204432.0,286671.0,374.0,84476.0,129155.0,18270.0,204432.0,322.0,68576.0,113244.0,15995.0,33198.0,39.0,15186.0,14915.0,2036.0,727.0,55114.0,152555.0,29409.0,22722.0,51753.0,55554.0,25464.0,9547.0,3731.0,1889.0,1197.0,3166.0,5268.0,3639.0,7262.0,8248.0,4576.0,2015.0,791.0,399.0,275.0,725.0,237630.0
0,tt0467406,Juno,"Comedy,Drama",2007,143495265,231411584,7.5,458753.0,7.7,7.4,7.5,7.5,7.5,7.6,7.4,7.5,7.6,7.6,7.7,7.6,7.7,7.5,7.0,7.6,7.5,114085.0,270044.0,458753.0,292.0,136091.0,203108.0,35396.0,270044.0,176.0,82406.0,151996.0,27085.0,114085.0,111.0,52314.0,49237.0,7802.0,760.0,103031.0,224256.0,27247.0,39880.0,80300.0,69039.0,28520.0,10644.0,4470.0,2603.0,1935.0,5406.0,18855.0,18847.0,30926.0,24189.0,10950.0,4511.0,1984.0,1120.0,846.0,1857.0,384129.0
0,tt0468569,The Dark Knight,"Action,Crime,Drama",2008,534858444,1004558444,9.0,2002848.0,9.3,9.2,8.9,8.3,9.0,9.3,9.3,9.0,8.3,8.7,9.0,8.9,8.7,8.0,8.4,9.1,8.9,233847.0,1322469.0,2002848.0,3330.0,616372.0,720201.0,115065.0,1322469.0,2833.0,506277.0,615062.0,97070.0,233847.0,391.0,104055.0,97403.0,16249.0,925.0,329840.0,814677.0,615874.0,368199.0,193789.0,73927.0,25383.0,12091.0,5738.0,4175.0,3744.0,19549.0,87819.0,64779.0,43794.0,19304.0,7162.0,3692.0,1613.0,1140.0,977.0,3567.0,1556316.0
0,tt0469494,There Will Be Blood,Drama,2007,40222514,77208711,8.2,452072.0,8.8,8.4,8.1,7.6,8.2,8.9,8.4,8.1,7.7,7.8,8.4,8.1,7.8,7.2,7.8,8.4,8.0,40552.0,326810.0,452072.0,272.0,111414.0,201338.0,42286.0,326810.0,239.0,98007.0,178642.0,36045.0,40552.0,27.0,12432.0,20822.0,5652.0,740.0,98670.0,210608.0,72348.0,76863.0,85292.0,49190.0,20539.0,8806.0,4376.0,2764.0,2002.0,4630.0,7948.0,8424.0,10178.0,6418.0,3049.0,1463.0,784.0,550.0,491.0,1247.0,367362.0
0,tt0470752,Ex Machina,"Drama,Mystery,Sci-Fi",2014,25442958,38978784,7.7,408065.0,8.0,7.9,7.6,7.6,7.8,8.1,7.9,7.7,7.6,7.5,7.7,7.7,7.4,7.4,7.3,7.9,7.7,48311.0,270334.0,408065.0,401.0,121589.0,145508.0,32723.0,270334.0,304.0,97799.0,124627.0,28470.0,48311.0,86.0,22254.0,18768.0,3635.0,672.0,49837.0,185911.0,22284.0,51080.0,99014.0,64007.0,21156.0,6794.0,2606.0,1257.0,772.0,1364.0,3851.0,7617.0,15510.0,12651.0,5070.0,1801.0,757.0,419.0,249.0,386.0,318645.0
0,tt0472043,Apocalypto,"Action,Adventure,Drama",2006,50866635,120654337,7.8,266344.0,7.6,7.8,7.8,7.8,7.8,7.6,7.8,7.8,7.8,7.9,7.2,7.9,7.8,7.9,7.4,7.9,7.8,27277.0,198300.0,266344.0,62.0,63315.0,130819.0,26199.0,198300.0,51.0,53896.0,115381.0,22777.0,27277.0,8.0,8920.0,14343.0,3073.0,674.0,43693.0,147640.0,28931.0,37398.0,65208.0,39089.0,14688.0,5746.0,2655.0,1494.0,995.0,2096.0,6355.0,5138.0,7191.0,4314.0,1822.0,898.0,497.0,295.0,263.0,504.0,225577.0
0,tt0477347,Night at the Museum,"Adventure,Comedy,Family",2006,250863268,574480841,6.4,279055.0,6.8,6.5,6.3,6.5,6.3,6.7,6.4,6.3,6.4,6.6,7.2,6.6,6.6,6.9,6.1,6.5,6.3,49087.0,175821.0,279055.0,446.0,89923.0,102363.0,23587.0,175821.0,333.0,65904.0,82435.0,19012.0,49087.0,90.0,23089.0,19019.0,4271.0,740.0,49327.0,133798.0,6639.0,5883.0,21072.0,53621.0,51453.0,21884.0,8164.0,3477.0,1752.0,1876.0,4275.0,3155.0,7802.0,13545.0,11266.0,5161.0,2014.0,896.0,503.0,470.0,224908.0
0,tt0477348,No Country for Old Men,"Crime,Drama,Thriller",2007,74283625,171627166,8.1,745820.0,8.7,8.3,8.1,8.0,8.2,8.7,8.3,8.1,8.0,7.7,8.3,7.8,7.7,7.6,7.7,8.4,8.0,72615.0,524063.0,745820.0,588.0,191716.0,309498.0,69595.0,524063.0,513.0,166229.0,270704.0,59113.0,72615.0,58.0,23639.0,35696.0,9490.0,829.0,140306.0,344244.0,96810.0,136569.0,149968.0,78238.0,29598.0,12635.0,6015.0,3734.0,2862.0,7634.0,10607.0,15155.0,19852.0,12794.0,5718.0,2939.0,1492.0,1034.0,872.0,2152.0,596678.0
0,tt0478311,Knocked Up,"Comedy,Drama,Romance",2007,148768917,219076518,7.0,326734.0,7.4,7.0,7.0,6.7,7.1,7.3,7.1,7.1,6.7,6.7,7.2,6.6,6.8,6.4,6.6,7.4,6.9,60829.0,214427.0,326734.0,94.0,89817.0,154581.0,23873.0,214427.0,69.0,64672.0,123383.0,19316.0,60829.0,21.0,24365.0,29907.0,4227.0,688.0,83863.0,151753.0,19176.0,21807.0,49330.0,64268.0,34576.0,12783.0,4856.0,2455.0,1530.0,3646.0,6184.0,5372.0,10705.0,15256.0,11143.0,5593.0,2575.0,1402.0,1015.0,1584.0,275256.0
0,tt0478970,Ant-Man,"Action,Adventure,Comedy",2015,180202163,519445163,7.3,465516.0,7.5,7.4,7.2,7.3,7.3,7.4,7.3,7.2,7.3,7.4,7.9,7.5,7.3,7.5,7.0,7.4,7.2,51613.0,290344.0,465516.0,1426.0,139840.0,142366.0,29767.0,290344.0,1145.0,113958.0,122143.0,25409.0,51613.0,232.0,24099.0,18202.0,3854.0,711.0,55746.0,181291.0,19760.0,28988.0,86595.0,94892.0,38400.0,12286.0,4081.0,1942.0,1160.0,2240.0,5149.0,6479.0,15224.0,14681.0,6185.0,1997.0,707.0,432.0,321.0,438.0,341957.0
0,tt0480249,I Am Legend,"Drama,Horror,Sci-Fi",2007,256386216,585349010,7.2,619591.0,7.5,7.4,7.1,6.9,7.2,7.5,7.4,7.1,6.9,7.2,7.7,7.3,7.1,7.1,6.6,7.1,7.1,76803.0,427492.0,619591.0,533.0,183516.0,252258.0,46826.0,427492.0,442.0,149683.0,215839.0,39566.0,76803.0,76.0,32055.0,33962.0,6593.0,845.0,101148.0,301094.0,36992.0,46203.0,110322.0,128249.0,61050.0,23217.0,9529.0,4774.0,2698.0,4458.0,8819.0,8868.0,18191.0,21180.0,10812.0,4382.0,1836.0,995.0,690.0,1030.0,504295.0
0,tt0482571,The Prestige,"Drama,Mystery,Sci-Fi",2006,53089891,109676311,8.5,1034657.0,8.9,8.7,8.4,7.9,8.5,8.9,8.8,8.4,7.9,8.4,8.9,8.6,8.3,7.8,7.9,8.4,8.5,140569.0,674689.0,1034657.0,1060.0,330500.0,380140.0,60757.0,674689.0,881.0,264024.0,317394.0,49945.0,140569.0,156.0,63265.0,58734.0,9898.0,867.0,145352.0,471765.0,163796.0,219293.0,180209.0,74504.0,21482.0,6975.0,2893.0,1502.0,1053.0,2982.0,35704.0,40316.0,36297.0,17370.0,5678.0,2170.0,977.0,516.0,353.0,1188.0,815258.0
0,tt0489099,Jumper,"Action,Adventure,Sci-Fi",2008,80172128,222231186,6.1,267770.0,6.6,6.3,5.9,6.0,6.1,6.2,6.3,5.9,6.0,6.3,7.4,6.5,6.0,6.2,5.5,6.0,6.0,36120.0,190170.0,267770.0,106.0,81685.0,115945.0,21788.0,190170.0,73.0,64652.0,99314.0,18746.0,36120.0,31.0,16277.0,15577.0,2753.0,691.0,43532.0,142034.0,9275.0,6933.0,20546.0,45741.0,50172.0,29511.0,13538.0,6786.0,3748.0,3920.0,3173.0,1970.0,4653.0,7748.0,8271.0,5184.0,2335.0,1261.0,728.0,797.0,226290.0
0,tt0493464,Wanted,"Action,Crime,Fantasy",2008,134508551,341433252,6.7,334376.0,7.3,6.9,6.6,6.6,6.7,7.2,6.9,6.6,6.6,6.8,7.7,7.0,6.7,6.8,6.2,6.8,6.6,45455.0,237341.0,334376.0,136.0,100062.0,148634.0,26012.0,237341.0,108.0,80755.0,125945.0,22023.0,45455.0,23.0,18435.0,21450.0,3649.0,736.0,57259.0,179247.0,16454.0,17070.0,43696.0,68969.0,46130.0,21144.0,9997.0,5388.0,3464.0,5029.0,5444.0,4259.0,8549.0,11252.0,7772.0,3711.0,1831.0,957.0,718.0,962.0,282796.0
0,tt0496806,Ocean's Thirteen,"Crime,Thriller",2007,117154724,311312624,6.9,291966.0,7.1,7.1,6.8,6.6,6.9,7.1,7.1,6.8,6.5,7.0,6.9,7.1,6.9,6.8,6.2,6.9,6.8,35583.0,206757.0,291966.0,149.0,81428.0,129759.0,23042.0,206757.0,123.0,67567.0,111065.0,19393.0,35583.0,21.0,13075.0,17472.0,3338.0,712.0,49009.0,151800.0,12371.0,13530.0,40386.0,74958.0,42030.0,13781.0,4648.0,2152.0,1150.0,1751.0,3374.0,2972.0,6917.0,11301.0,6797.0,2351.0,871.0,422.0,205.0,373.0,242340.0
